Soil_Moisture,Temperature,Humidity,Rainfall,Crop_Type,Growth_Stage,Irrigation
26.264130804604974,34.63179043510664,53.674564535858785,0.10626951336691892,Cotton,Flowering,1
25.168407773620594,21.63259964061179,55.30969071232988,16.089892848636445,Maize,Maturity,0
31.265788380698698,21.207041679811276,54.66126451593274,15.456191465806748,Wheat,Seedling,0
50.69973320589783,24.94206468020293,84.4566601533933,10.968383259871253,Wheat,Seedling,0
61.44873497550405,23.190893602263767,72.84195866801139,1.3292665155254424,Wheat,Flowering,0
57.912829486652534,37.435671331844034,66.47431284544223,15.330300990651693,Rice,Flowering,0
33.19570330148628,24.384279747160885,48.562363071766924,11.674271754627279,Maize,Seedling,0
77.0662432431076,39.51730511638263,79.42742305327768,15.639199543159183,Wheat,Flowering,0
62.96329958522495,26.737915835422136,87.30363068909934,15.034939847916808,Maize,Maturity,0
51.033013413241044,23.642358313773986,79.2718969530136,16.06004143915674,Rice,Seedling,0
54.7618485052329,35.79397014284958,30.093906311488375,10.360161328092497,Rice,Maturity,0
42.274004057806344,33.17415551001752,68.18408221100442,2.8064903638703,Wheat,Maturity,0
31.102514317575235,29.96391432906278,33.06812288652604,13.423149467593774,Wheat,Flowering,0
38.138224112332004,31.107271018752627,45.456433220023314,12.409475701039412,Cotton,Maturity,0
64.259997180184,34.384035565445274,33.5714820208663,14.845063743981743,Maize,Flowering,0
15.935576760934131,24.569094826625975,66.22772717696327,3.397620121014706,Wheat,Vegetative,0
22.544721632949553,39.92667832113484,71.1953948095564,3.8995039980057844,Cotton,Flowering,1
17.99017173141393,39.49586324293566,36.86925828395431,17.80819034438657,Maize,Maturity,0
17.64737215073306,33.006513726938735,53.030332982698766,14.999555969041417,Wheat,Vegetative,0
70.60493796071546,23.990849018582903,57.374190537332524,18.16456977400646,Cotton,Flowering,0
60.73776085970154,33.60456484862583,52.14318130565499,15.174306423278415,Cotton,Maturity,0
45.82129889067613,21.443968179583518,37.26150002911158,11.943106119806037,Maize,Seedling,0
21.359220442315095,20.61305004411612,55.136867411248524,13.082654740557473,Cotton,Seedling,0
46.9550318825941,25.153657770224275,75.07068286850509,17.782558478800198,Maize,Flowering,0
45.775665100736774,29.252459134786328,34.26045987199533,11.576135090238811,Maize,Flowering,0
26.25812154415099,37.36545010816761,34.810800844914205,12.647826486567748,Maize,Seedling,0
43.20035720046825,34.543381395326165,51.28627751015905,3.1295343200720116,Rice,Maturity,0
40.90280773582927,34.85413042399962,86.5035426971355,9.478424402322055,Cotton,Maturity,0
55.03025637339407,28.50986668896151,70.11435880337484,14.32794223916198,Maize,Maturity,0
56.28108730639685,26.91869985093926,70.7201974003539,5.418853966327308,Wheat,Flowering,0
17.944760635182895,27.420775259692054,51.715199450271896,4.045083610490698,Rice,Vegetative,0
39.34981995072063,39.752991274721154,65.6196474725123,6.276536164488311,Rice,Vegetative,0
55.680894521425365,20.80218382824965,30.607871041664602,4.830012559856669,Cotton,Vegetative,0
47.7038568077057,37.34062992244897,68.16576278457254,4.298252740727917,Maize,Vegetative,0
70.67183967724094,31.57350817144787,84.7972168545742,8.49701685736174,Cotton,Vegetative,0
57.815086055231426,28.77230838379181,66.75440810068915,18.15677027767068,Rice,Flowering,0
25.59073776029293,34.50515320830273,82.42191560798071,10.141192934774367,Maize,Flowering,0
19.58696858102794,29.733378828494057,73.43838332796562,3.7584076163064606,Wheat,Vegetative,0
56.75725308341052,37.468464761633214,37.23350498422141,1.5394333876174815,Maize,Flowering,0
16.723235185205418,38.01403728022517,84.14719843715051,13.923122902758504,Rice,Flowering,0
53.07541278277512,28.434418537469107,33.986630661346496,7.655975288727756,Wheat,Vegetative,0
76.11496569262223,25.536555944701032,62.03804835286583,16.436618931707187,Maize,Maturity,0
52.40582156193213,31.847006571867244,38.52822742760746,13.190215372815404,Wheat,Flowering,0
40.231045203423925,38.24726691233382,30.702396643854243,15.92482901082737,Wheat,Maturity,0
56.813734198752954,24.21324378011333,55.32205560765834,5.438920788368975,Rice,Flowering,0
44.78643788194858,32.45933167126965,47.702442459249376,13.847178449221163,Wheat,Flowering,0
50.46509130553577,32.63120440185041,59.16002962785618,5.281239693874376,Cotton,Vegetative,0
76.19521257047413,34.66226044830562,64.63199320407304,18.78136958900583,Rice,Flowering,0
40.09667145705033,22.631353702545198,32.624344338536844,12.727485630667488,Cotton,Seedling,0
77.47738664855441,34.31649929364177,37.38019770742474,6.490236003506842,Wheat,Seedling,0
73.84779172714414,38.18065041331282,63.51854378702552,5.390237245845453,Cotton,Vegetative,0
27.726423761304268,23.593662177404838,50.59004119035949,3.81853170143287,Maize,Maturity,0
19.508484556885755,24.750866498477553,73.75040925296688,13.892819177874555,Wheat,Maturity,0
21.550570089532734,39.42790188083279,69.13749891551637,4.374312259958546,Maize,Maturity,1
16.184418667350734,23.619539054189794,80.73626177939441,11.906065318549782,Cotton,Seedling,0
21.138792449135344,37.08770186739159,71.54956960015352,5.292700538507146,Maize,Maturity,0
59.3954402720632,29.845557128960696,55.79586464340889,13.239378895877373,Wheat,Maturity,0
19.627262149914884,24.94462148806354,70.37799734366595,16.298794570810784,Maize,Vegetative,0
35.73341596909448,37.41499802545023,46.52287045532511,15.560504862893064,Cotton,Maturity,0
69.91689521301456,28.90610510005331,48.37880992669276,15.217026618615634,Cotton,Seedling,0
16.512675822828683,30.296347078593804,77.3391095952476,3.7544481138450414,Cotton,Seedling,1
67.94045136828083,27.18466738799531,56.78517098409493,1.7676989396903742,Wheat,Seedling,0
33.320560360270996,31.85901702869855,77.90282043110115,13.978976569747712,Cotton,Vegetative,0
22.680713795407655,23.270477451700454,79.3453424200967,7.366944275887026,Wheat,Vegetative,0
60.28791574866979,27.821630733035214,81.45374025967703,8.646924528066947,Maize,Flowering,0
55.88128504069246,39.38824644670575,84.99811415047245,0.6229818558678213,Cotton,Maturity,0
72.03568087925845,25.16266865402255,55.859113230797774,5.191528985500984,Maize,Vegetative,0
62.779617847252574,33.13473329082584,49.13200909926833,0.6735280774892805,Rice,Seedling,0
67.22626047501515,26.503801284493896,64.93192479564684,17.583715452024954,Maize,Seedling,0
33.33224721713492,35.46946251373201,52.270345406257654,4.867933664370609,Rice,Vegetative,1
26.533570345681984,22.617473214366996,66.06445000801398,11.146743391460161,Maize,Vegetative,0
63.789958856655794,39.39642090157089,72.33515175862948,0.7795864132226082,Wheat,Vegetative,0
67.44425805237216,29.075790827672783,71.30430110952821,13.33694782611316,Maize,Flowering,0
79.38283423004377,24.72100926692928,52.47317322120728,6.460546915081878,Wheat,Seedling,0
41.82014899924272,21.469934946600254,40.01161210192517,17.958383739153316,Wheat,Flowering,0
39.181175576530904,23.395158101750816,55.83176030773245,17.762363778680715,Cotton,Flowering,0
65.4668424482298,30.395478971120355,38.55564864491453,6.505812367234956,Wheat,Maturity,0
37.15223011644616,26.740063528625726,83.4058221110285,18.019217913809356,Rice,Seedling,0
75.49922616423171,36.577667317652185,50.75264764427145,19.923153469975578,Cotton,Seedling,0
70.79682886979577,28.617750473236118,39.267584833399425,16.508313282478962,Cotton,Vegetative,0
42.88461177937619,24.9742854517526,31.526865594345054,16.897426955104578,Maize,Vegetative,0
63.80661940644733,32.3428997320806,68.74934317718905,4.980174722181799,Wheat,Maturity,0
64.04528681550435,34.135544337708914,68.21413904728459,11.534047977155126,Wheat,Flowering,0
21.70305147433562,23.340838158018997,50.4362499948775,1.345118279347357,Rice,Vegetative,0
73.66593893417183,23.35238432576635,34.30271333085906,1.8983587364333943,Maize,Vegetative,0
47.84140420911071,20.73342853867086,54.577733693713924,19.97785224066581,Maize,Seedling,0
68.71973529700321,34.72804030131281,48.67304970380361,6.532784988518219,Cotton,Seedling,0
35.80322406698976,33.2760905524361,70.62723838410056,14.963678240976927,Cotton,Vegetative,0
73.20900985225303,29.492617514996276,66.34675496716142,16.13330106053633,Cotton,Seedling,0
40.2981091177206,36.883408979383944,51.8756236918524,17.160465420144583,Rice,Maturity,0
15.704447346219393,36.113403059001065,43.0735532552994,19.95256594804313,Rice,Vegetative,0
73.84982846725214,31.707087287935042,89.28215796933551,4.829929705137356,Cotton,Seedling,0
20.93363399109868,37.36542561026518,57.24009727176689,0.8070165371939941,Maize,Maturity,1
35.75538644337696,24.116824200735365,71.29645414681423,8.22383035989172,Rice,Seedling,0
76.75402785830232,22.23839238795456,38.43317805470164,2.601613396578939,Maize,Seedling,0
76.78946455094115,25.394992230339792,59.13538197956387,0.4485177832411025,Maize,Seedling,0
52.2734627280136,21.141737121786296,31.652203192167928,7.208536542829722,Wheat,Vegetative,0
56.06941879103695,30.62339056002064,60.327307074627,15.67476502150473,Cotton,Flowering,0
44.14895892859079,38.73211384589923,87.84104442706214,11.323613824501418,Wheat,Seedling,0
34.058700160374194,20.786870813370193,53.05240277914801,6.255559784207081,Cotton,Maturity,0
36.36319544904454,22.442198280200536,32.3397607544947,13.086840109854394,Cotton,Vegetative,0
58.713699645007495,29.043980565668704,31.85734745516061,4.640363606176214,Maize,Vegetative,0
63.9043444134492,38.6775003505581,53.27920559681217,0.2876289214417005,Cotton,Maturity,0
66.45263784218015,26.32312209953501,39.60149618779164,15.287067728728548,Maize,Seedling,0
66.325179281646,30.144696173767848,31.401125779691156,12.474861697280183,Maize,Flowering,0
20.928396698164875,20.831457181007842,75.37281683701062,15.2460524900192,Cotton,Seedling,0
47.137319805667794,22.966864019241775,57.51138053291344,0.7787603337533122,Maize,Maturity,0
18.741319401081878,39.73260245917694,47.35468631835927,16.742392556613044,Maize,Vegetative,0
50.71937735104281,39.30237392872091,84.00499098098885,12.390524000726067,Maize,Flowering,0
43.69948258926951,20.098799618688194,36.96833761203153,11.267907014252803,Rice,Vegetative,0
72.70077187928948,39.03623570846478,87.35512973731915,12.492280962290632,Maize,Maturity,0
37.809475815885115,32.78239875631001,48.83800304264117,17.288664937367283,Rice,Seedling,0
22.60935606779438,37.35836589040044,83.30422033852088,11.73873013117814,Rice,Flowering,0
24.294459333434332,29.09479711267718,66.1765725887677,11.619007597763586,Maize,Vegetative,0
64.4981910616357,30.311920571585006,79.60244158448924,19.813583141315316,Maize,Vegetative,0
55.18417411555697,29.776931605138405,89.04078979262786,15.13460334137136,Rice,Vegetative,0
21.572973947981367,33.337285150922085,47.30432626912474,8.845876109022706,Rice,Seedling,0
20.46694239747483,22.793025095126257,87.66812912445558,14.147940000658554,Maize,Flowering,0
60.5629935448428,20.59947179745356,53.36891369414522,7.78460943383577,Maize,Seedling,0
19.72959541367258,26.158598831823817,53.130714284215344,4.57750924966998,Cotton,Seedling,0
68.42090385387316,34.09361525473294,50.42322625527034,11.937037537755188,Rice,Seedling,0
60.90574476517225,24.037069042458967,62.48445644085511,18.56364196227903,Rice,Maturity,0
20.287670741723485,33.468648666498346,39.24870259070923,18.582790400309253,Cotton,Maturity,0
20.514451415537476,39.398240922145405,63.22268912148067,6.838105562109806,Rice,Maturity,0
79.1315726025764,21.878014315788366,62.50228874460024,10.553549324433899,Wheat,Flowering,0
39.327601724147826,33.452042364502525,75.7141087562922,4.232717971397224,Rice,Seedling,0
39.091739559347914,28.875004386091423,80.01899771625514,19.912622189977668,Cotton,Seedling,0
67.83197187173766,37.362845087550106,56.42648101874544,19.622358157358715,Wheat,Maturity,0
76.57115752995082,23.542995788947717,48.13999496108963,12.990178594148947,Maize,Seedling,0
79.0900691484866,33.85251904452329,45.56009383902567,16.088281193549467,Cotton,Seedling,0
63.9695820418312,36.76230579296221,41.677430202292314,14.302003225674,Cotton,Vegetative,0
39.456873059509526,38.892284389480466,33.458854931941495,11.863164380789364,Maize,Seedling,0
20.42754658541347,33.66496056579292,50.546878730082796,1.066959939777954,Cotton,Vegetative,1
65.5145495352834,29.94349528016855,46.21486152784699,9.09528685105322,Rice,Seedling,0
51.29627623282733,32.35694480402428,87.98504315198444,13.49572604334821,Maize,Flowering,0
42.57443060105346,37.37809968957436,63.462529575002634,13.550632277673692,Cotton,Maturity,0
73.91303503115785,31.412194932776593,50.83662234183045,7.462452368447671,Maize,Vegetative,0
22.22783634989984,20.607741193936736,64.82805605962176,18.833839733160612,Maize,Maturity,0
47.020631778905845,38.61897391013956,38.351802080741734,3.34714064473562,Maize,Vegetative,0
15.73798690988224,33.790535020631225,56.642624952132174,10.007188924311212,Wheat,Vegetative,0
45.46294172961821,33.53026771554493,67.57405928526383,13.817679531016456,Cotton,Vegetative,0
18.65971291931943,24.31350304795434,59.33386990754708,13.942716117836184,Wheat,Flowering,0
22.723164557424674,33.17770940465314,54.10672803925945,12.97277913537631,Cotton,Seedling,0
22.639206040511816,27.877288113083168,89.63090333398189,5.505764269037203,Rice,Vegetative,0
57.19866963754413,33.024659540829845,82.81888572893561,3.1241313737324394,Rice,Flowering,0
63.49291715225252,22.131860606159815,67.40435748956641,12.718806536534217,Rice,Vegetative,0
52.91896973131538,33.15690609206072,64.16264167093696,11.986042322788755,Cotton,Seedling,0
77.54121565084523,39.98827451541333,67.23962878947503,3.5871202057848195,Maize,Vegetative,0
39.36658766904077,20.96424077721112,42.078726469345995,14.102782911411268,Maize,Flowering,0
33.57128560832095,39.54348368442635,53.70826459585912,9.103439834673129,Wheat,Seedling,0
71.45894333231492,28.13815921445741,32.36757197345396,13.355211832063059,Wheat,Flowering,0
29.53372950376442,37.415069006745185,58.5327622492096,16.747341595403014,Rice,Seedling,0
77.60946506363973,35.647709681165466,62.58147503745979,3.3945685715384633,Wheat,Seedling,0
15.790040854838063,31.340325219733355,43.664984166192575,0.3828973599367336,Cotton,Maturity,1
78.04212373599654,34.76898418502653,87.84173082993082,15.582051727915736,Cotton,Maturity,0
17.805394276787446,37.57031122602696,84.56727665623453,12.193948503052319,Wheat,Maturity,0
72.92430239037462,28.082806433020657,73.32859412735435,13.992791392442435,Wheat,Seedling,0
49.30057209060949,26.540663231264773,62.00319772592175,16.76309949977285,Wheat,Vegetative,0
79.54271174775452,33.351867711271694,82.19814957886109,16.05621869649001,Wheat,Flowering,0
19.796776707800927,36.15691883882517,37.83914062940777,19.218402938576492,Rice,Flowering,0
51.00052848608585,35.245702695532316,77.4305876564931,10.718701577042363,Rice,Flowering,0
78.00466481524143,35.95627297717269,37.489248838010894,9.769912653198107,Wheat,Maturity,0
49.00135987105968,28.71166629625866,77.65263975296432,8.037743997814601,Cotton,Seedling,0
55.910911478792066,36.35668432350043,46.546054095081416,3.073820856884091,Rice,Maturity,0
60.223664784000114,22.404181107412168,82.62543486109134,11.45214465764045,Cotton,Vegetative,0
44.54516920990526,30.88978195921699,86.64252562952387,5.540250486519575,Maize,Seedling,0
55.791275205464125,20.115173209962432,38.92775816430694,18.42615024425951,Cotton,Flowering,0
52.98043027500152,26.491716598005404,57.760536303923615,11.663816085541951,Wheat,Maturity,0
73.57527068191428,27.32923069742796,88.8592426897611,11.856803610162203,Maize,Maturity,0
17.954014722194763,27.923453832185107,59.004446158388795,7.0984932175402005,Rice,Vegetative,0
33.262607323494976,33.90934413379725,81.8128513508727,1.0397870395541498,Rice,Vegetative,1
76.77674646497633,27.771162025406916,65.32389132787918,0.6348753074597724,Maize,Maturity,0
72.86714595290957,28.973872452450614,52.51979447517611,8.46670288306395,Cotton,Vegetative,0
44.61768893107134,24.75088261748655,47.147013331552216,1.691307561944757,Rice,Flowering,0
55.30861885709989,27.4650358325868,42.193385465165235,12.136939110802782,Wheat,Vegetative,0
33.02977689377363,24.545392545263027,75.70789148266184,17.61946011279315,Maize,Vegetative,0
27.227875382044488,21.46391847536887,53.19243040938167,17.658296330374444,Wheat,Maturity,0
45.14039632109884,32.06897186762756,60.67652773204507,13.180908202644648,Maize,Maturity,0
37.967894821693434,33.36425597110033,59.53952880007091,4.224636629458621,Rice,Seedling,0
52.937647270306684,32.38980692019229,64.63674175398788,17.259936627177442,Cotton,Seedling,0
20.052751402724013,29.26988087601145,81.93462873747313,17.721868706264164,Maize,Maturity,0
78.33566249830082,27.595715603584594,88.84436061500577,3.933071699059174,Maize,Vegetative,0
79.10369839117419,37.26667299143651,54.45505251442901,14.748521715413546,Wheat,Vegetative,0
60.380511411283436,30.38163570272436,79.65113532637818,5.730390978542459,Rice,Seedling,0
49.84626381236782,29.58363755259462,75.87166767928306,16.052806247058594,Wheat,Seedling,0
35.1192950586113,20.512841316128714,64.41173708733439,19.944757998072053,Rice,Seedling,0
67.89667628095167,26.824956552523126,87.36282861671599,0.6005201065878563,Wheat,Flowering,0
59.507526216002155,27.60391237571714,42.02847093170416,17.947317315818637,Maize,Flowering,0
25.570101057417936,27.976455617938008,36.55585261857728,12.452610671973162,Wheat,Seedling,0
74.21026699209976,31.603447384546648,81.23771801732534,19.467652383296425,Cotton,Vegetative,0
68.46492079000598,30.67205093453757,56.34898899802489,9.300190350528553,Rice,Seedling,0
76.73699436397507,32.15810185586889,80.81813125242363,16.947758611427474,Rice,Flowering,0
62.1717680452434,35.29766523084257,83.5854123117249,1.2478813719655446,Maize,Vegetative,0
54.87198773582634,36.25971477432187,33.74745561714428,6.705581001565914,Rice,Flowering,0
42.18579735889023,34.36246152452989,83.00788577916364,1.3403307550241994,Cotton,Vegetative,0
75.62735141801086,39.110473919098695,56.89914332216533,19.50686266958141,Wheat,Flowering,0
71.29415281752654,20.364651653527233,60.62594934025393,16.339478145436736,Maize,Vegetative,0
17.93921355690231,23.915559713670923,67.59555066559261,17.05094842491941,Cotton,Vegetative,0
16.71385334232138,20.151257499562842,85.58295640380521,18.759304628677885,Rice,Vegetative,0
39.47011884707322,32.94949428309206,31.146965665785842,1.702069722395707,Rice,Vegetative,0
67.68596650081915,37.96061097899974,58.610608099069026,7.711951850266667,Cotton,Maturity,0
79.17294840547139,24.869645931525987,71.26332254583363,1.4206977808800425,Wheat,Flowering,0
24.777097921729332,38.54069089592613,73.3624174618937,4.215862031000572,Wheat,Flowering,1
53.618496497888785,21.205347805791217,71.55194589222648,4.587315540753448,Maize,Maturity,0
39.757905681016396,38.68872053611028,38.06610776448731,9.382144220951574,Rice,Vegetative,0
78.04443585794921,27.03245374479269,47.963735302300876,5.371243349072852,Cotton,Vegetative,0
69.73773000382107,22.02841656898433,51.52293152502081,2.019562136355222,Wheat,Flowering,0
69.49136580622397,29.717435183726515,78.2662324607703,3.349821781882154,Maize,Maturity,0
45.46505538667307,25.13553135441016,46.72559234487318,2.9455112710418185,Rice,Vegetative,0
41.963267651948236,25.697458039238455,42.64229783203219,19.461535958245967,Rice,Vegetative,0
32.771459675495905,26.14579929852573,87.44688114228578,15.185850138369473,Maize,Vegetative,0
18.66440728231026,36.06051795665327,30.531797106808135,19.35522930539124,Maize,Seedling,0
71.20695445657846,30.78322553350509,89.8692513409187,8.794809730158171,Wheat,Maturity,0
67.83856559345504,26.22615398312007,70.60927793144373,5.567369633253132,Cotton,Vegetative,0
79.98164876359849,32.206675666218366,79.70815796694703,15.965863944183734,Rice,Seedling,0
79.78139440980385,34.32301348446387,47.67716378077159,6.525078360822936,Cotton,Maturity,0
51.103060864170786,25.452480014670677,30.8589166600236,5.987667474106965,Rice,Vegetative,0
64.98418198673318,28.270982030507028,74.2721711136918,4.650119844156624,Rice,Flowering,0
76.40977244235782,22.43772186673895,80.04867582004054,2.593579564484707,Cotton,Seedling,0
70.22708039403174,23.622986990693605,74.42856791721115,5.129261220335319,Maize,Seedling,0
31.07762661330785,33.622357079299654,38.57101723805032,7.106394969477754,Wheat,Vegetative,0
44.285368795156074,23.62876695391254,75.20567533541814,13.479884162914608,Rice,Vegetative,0
23.395361984847174,30.503267673341202,76.13536692645846,1.2512968443890315,Maize,Seedling,1
77.01331677181696,34.18092523444865,69.5124309402033,4.210138793306859,Rice,Flowering,0
54.4013512393072,22.137538461894877,75.96695596773517,16.180472805833528,Wheat,Flowering,0
29.861782357725076,31.346244392578072,80.75528638066393,2.9384384716754153,Rice,Maturity,1
58.66054448638069,25.131255674027276,66.81624685424751,6.852902930450431,Wheat,Vegetative,0
55.178335629763225,39.2585375047516,35.31628283818074,17.2931784371628,Wheat,Flowering,0
38.28057667213463,29.670912934398494,59.25766858003265,3.098506222868853,Rice,Maturity,0
22.381243492975887,36.119850995503164,34.6589600802963,1.654736712363798,Rice,Flowering,1
58.652257713531974,31.004530843125234,54.45258186194585,9.690759901600217,Wheat,Vegetative,0
48.820000558746564,20.868250657096382,54.42638934753766,6.048390225570728,Maize,Maturity,0
65.20069546281655,32.66302751188044,33.960590648414495,11.268167289677082,Cotton,Maturity,0
48.81062757227957,39.028066844133136,50.92923203816876,16.076097809669502,Wheat,Maturity,0
70.3917975207051,32.03223640292663,36.65988592747889,2.7429697630548633,Rice,Flowering,0
50.87394452034156,36.3837771885358,78.49411260055334,11.6139816910857,Rice,Vegetative,0
51.46096814980011,37.68412926696816,86.86128155786824,10.110175207797278,Maize,Maturity,0
71.98248417279243,24.56159543897865,34.338988515476316,2.8815757202639913,Cotton,Seedling,0
41.22638630380581,24.240896798164535,87.30691243750209,12.479969710579649,Wheat,Vegetative,0
23.71098984929165,32.21961977701984,61.354595960204705,5.472808357215433,Wheat,Seedling,0
16.87087396036703,28.220569396134096,47.973940677232434,9.75668637088025,Cotton,Seedling,0
64.08392161878524,36.797226057334406,34.61172451656981,1.6454464855412376,Wheat,Maturity,0
55.3201208379752,38.00046246796022,60.03745608422507,9.191681144272462,Cotton,Maturity,0
60.765184926449535,27.068427586054362,77.67093266944492,6.129269360856407,Rice,Flowering,0
28.842670498079197,24.73741117948964,72.42518863600189,16.447624223707088,Cotton,Flowering,0
23.864145913140035,35.61051030487724,33.01356068783843,1.1395745399473656,Wheat,Flowering,1
15.945403268412326,25.49612071096272,34.374110122074214,8.3721454983666,Cotton,Vegetative,0
37.7881913224288,36.45228637027357,54.17239695795823,9.16862848262876,Maize,Flowering,0
53.34464964555115,28.474765072975256,47.717429642876596,14.500121525982374,Rice,Seedling,0
40.495862931482606,33.35099798582941,43.94305938336287,11.48575150180422,Rice,Flowering,0
43.435869931542385,21.910706276693364,46.86026993452282,13.344246743883621,Cotton,Maturity,0
73.77031514209364,32.47718649353146,78.20896459781308,15.540985713035123,Wheat,Flowering,0
37.63660535651452,29.035353574744583,85.75368321791123,17.244059473163777,Maize,Vegetative,0
48.4093167953877,31.732169263509483,54.30616167165398,6.2775099344494105,Rice,Vegetative,0
65.9374458281743,23.36028415489727,84.36666012794981,10.76045410727806,Rice,Seedling,0
40.77528085088256,34.73747489888364,49.28974207487292,16.802161568783998,Wheat,Vegetative,0
55.43563551481178,37.25594155086457,58.586219180627495,19.78902261930113,Wheat,Flowering,0
71.05364106853844,24.334796001815512,43.56173986895998,17.790386220875263,Maize,Maturity,0
76.71884053774673,21.914291110403234,68.42856253055064,7.429345252487536,Cotton,Vegetative,0
24.559776260387466,20.47277172092673,88.73886691048853,3.9033303443730083,Wheat,Seedling,0
75.22819563549714,32.83943000886532,66.20958576260273,9.787850748131774,Cotton,Flowering,0
46.98755905016998,32.141880721775614,51.46884504681293,14.832829036720845,Maize,Seedling,0
31.785885239432293,30.9339482542814,68.86904675943171,9.851381415065951,Cotton,Vegetative,0
44.843824155486985,24.63894192231951,37.375240707923254,9.66361726627337,Rice,Vegetative,0
78.70211739355601,27.81811991811029,83.31954481592392,16.764608421636012,Cotton,Seedling,0
47.02017610953652,31.88952670372346,60.185037046790185,7.228075581343727,Maize,Flowering,0
36.36885466868803,29.93533717718339,56.960984522378524,17.195893496232912,Maize,Vegetative,0
56.171055530587175,39.755710404297744,65.15188730721115,8.136096019034472,Maize,Maturity,0
30.60946522058255,22.72879505113466,67.48703176736414,6.564662113566788,Cotton,Vegetative,0
19.931116327063155,33.902891080951875,34.30654837359078,9.07979822399398,Rice,Flowering,0
23.3771819241922,28.086375362085843,70.95703327340414,15.24893917349737,Wheat,Vegetative,0
23.32297953225521,28.563992298512296,44.515900818931776,2.5200405572798856,Rice,Seedling,0
24.873675078299133,34.35195531316353,72.83715795039538,3.9283843174403477,Cotton,Vegetative,1
24.02376622221166,33.84872302648739,79.3520876630518,19.028896513261838,Cotton,Vegetative,0
56.65685841220895,39.825119874043764,78.23751045315122,3.5098325476271475,Wheat,Flowering,0
26.822205485944416,22.567885789082503,63.15005804447335,11.354546358621091,Cotton,Seedling,0
37.46837341605111,22.082192987683328,61.21019353864507,11.586289333238756,Maize,Flowering,0
73.29124664389076,34.48677634257482,38.5725576803647,9.792489241004896,Maize,Vegetative,0
45.8075066170867,31.56773834012818,76.52076902418813,12.894904971536372,Maize,Maturity,0
58.391253003866765,25.48321333119612,46.28456282680286,4.596534515952369,Maize,Vegetative,0
26.20079162810594,21.588387379779732,59.80172536907679,11.053245355534964,Maize,Flowering,0
27.498786222563602,21.71316499192861,47.056445575651004,7.4434651049379426,Cotton,Maturity,0
17.656460057321127,37.883817493282365,38.029701779981586,13.23334519258378,Wheat,Flowering,0
25.980779099690693,23.83734649437486,67.77346181350418,2.8244708674629893,Wheat,Flowering,0
33.10837203707731,26.467431242310415,33.25992208937423,11.417548336789524,Maize,Seedling,0
26.505681477988542,24.533128044539758,74.918714047572,3.705407107666474,Cotton,Maturity,0
20.765664694208617,27.09992611663875,49.055207715666995,5.572861262300728,Rice,Vegetative,0
22.84133162153905,21.38847685492187,30.00808158026912,4.3741960064716645,Rice,Flowering,0
44.950619922127174,30.38119581816541,60.66774835423379,3.656755597376342,Cotton,Vegetative,0
28.411691696376515,21.3522512718443,32.811114511656186,16.51421903121334,Maize,Seedling,0
38.6775409681249,36.00713015644723,46.57017346925397,5.714151353217806,Wheat,Seedling,0
47.722122605565694,24.67424163820866,72.41858924734296,18.542475637288987,Cotton,Maturity,0
59.875663860908745,30.800238292090214,33.76137729731195,19.398530506903818,Rice,Seedling,0
17.55528908967143,37.60158175122916,80.36030954136014,11.425209398741947,Rice,Seedling,0
66.96167592908778,33.01754738094388,30.229195359514986,2.860022453314528,Rice,Vegetative,0
55.81352531690901,30.659155731026708,44.809432152114134,7.490964867591625,Maize,Seedling,0
20.314337076676672,26.486675062307512,74.45424336912428,15.954645266964281,Rice,Seedling,0
71.78261056694052,26.660038261163958,48.97620898375841,7.34781457394141,Cotton,Flowering,0
74.85670603456785,33.389739103963805,36.11354328396081,1.740344366055775,Cotton,Seedling,0
18.970067390566143,39.88278722442335,51.61403512802568,11.135698218563759,Rice,Flowering,0
32.997047129568244,33.236783796987574,46.22359718307153,16.902417029920695,Cotton,Seedling,0
67.40308318654898,31.1556683474005,80.56271412963329,15.918527742870047,Rice,Seedling,0
63.63687987493779,34.61301020478492,48.80087505510859,3.5024628026070648,Rice,Maturity,0
26.993866258164527,29.30411224567436,77.33594830656043,13.455292288249334,Wheat,Maturity,0
28.60770601688617,21.202846852015703,83.51232868864409,4.410085268712942,Maize,Flowering,0
39.08068668143983,31.245936317558197,56.02904517459177,4.364150691043445,Maize,Seedling,0
46.493994037416385,39.1525056901076,84.59658863126353,17.481435466103704,Wheat,Vegetative,0
55.18656014946924,23.50605884715319,52.63908323779157,4.993379054804603,Wheat,Maturity,0
38.97938657203521,33.80009781641331,87.8447049894065,5.264946930360224,Maize,Vegetative,0
45.064756548654614,24.018673773181128,35.35737147153438,0.013067815225991097,Rice,Maturity,0
63.58561097869418,30.716553689461627,71.22115599019457,17.413380682510354,Rice,Maturity,0
17.384408187888862,21.93352899293439,59.62884242741572,15.851896264182695,Maize,Seedling,0
31.408401382361347,29.007418725163703,53.25892832733882,12.54657870181356,Rice,Maturity,0
61.36772308249591,35.12326657790492,67.96271272491606,15.005315278776845,Wheat,Vegetative,0
73.18844444966795,26.951430484779642,72.23142549805988,3.040971348489836,Rice,Maturity,0
48.2590337375183,33.29823448974436,30.261796179018546,9.16647189175151,Rice,Flowering,0
49.587376542245515,35.90899921579458,40.01718532483192,7.024387746975618,Cotton,Seedling,0
